Datum/Zeit;timestamp_text;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];CPC [1/cm3];EC [ug/m3];PREC [mm];RAD [W/m2];SO2 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C]
2018-06-26T04:00:00+00:00;26.06.2018 05:00;33.5;10.7;7.8;5.9;6068.2;0.3;0.0;5.0;0.5;11.4;10.5
2018-06-26T05:00:00+00:00;26.06.2018 06:00;35.6;12.5;8.2;5.7;6174.3;0.2;0.0;81.3;0.6;14.5;11.7
2018-06-26T12:00:00+00:00;26.06.2018 13:00;104.1;7.9;9.2;5.1;7594.6;0.2;0.0;932.7;0.7;9.2;23.6
2018-06-26T14:00:00+00:00;26.06.2018 15:00;117.1;7.3;10.4;5.0;11178.3;0.2;0.0;741.2;0.8;8.3;25.0
2018-06-26T16:00:00+00:00;26.06.2018 17:00;114.0;7.0;8.7;4.8;7882.9;0.2;0.0;481.5;0.8;8.1;25.3
2018-06-26T17:00:00+00:00;26.06.2018 18:00;111.0;6.1;9.9;5.0;6567.8;0.2;0.0;314.7;0.7;7.0;24.8
2018-06-26T23:00:00+00:00;27.06.2018 00:00;75.0;10.2;9.4;6.5;5598.7;0.2;0.0;0.0;1.0;10.5;20.8
2018-06-27T01:00:00+00:00;27.06.2018 02:00;73.5;10.3;9.7;8.6;5762.0;0.2;0.0;0.0;1.2;10.9;18.9
2018-06-27T05:00:00+00:00;27.06.2018 06:00;40.8;24.1;16.8;14.3;8785.5;0.4;0.0;81.3;0.7;27.0;14.8
2018-06-27T06:00:00+00:00;27.06.2018 07:00;40.5;27.3;21.4;15.8;18466.6;0.6;0.0;239.5;1.4;35.8;15.6
2018-06-27T09:00:00+00:00;27.06.2018 10:00;;;22.0;12.4;11548.0;1.2;0.0;723.8;;;21.3
2018-06-27T12:00:00+00:00;27.06.2018 13:00;104.9;4.4;8.6;5.0;18532.0;0.1;0.0;894.7;0.7;5.4;25.5
2018-06-27T16:00:00+00:00;27.06.2018 17:00;109.2;7.4;10.8;6.1;7040.8;0.2;0.0;398.3;0.6;8.2;25.5
2018-06-27T22:00:00+00:00;27.06.2018 23:00;77.5;19.6;11.3;8.0;9451.5;0.3;0.0;0.0;1.1;20.2;19.4
2018-06-27T23:00:00+00:00;28.06.2018 00:00;78.7;17.3;9.9;7.0;10931.5;0.3;0.0;0.0;3.6;17.8;18.9
2018-06-28T00:00:00+00:00;28.06.2018 01:00;83.4;13.4;10.0;6.3;7757.7;0.2;0.0;0.0;1.6;14.0;18.5
2018-06-28T04:00:00+00:00;28.06.2018 05:00;78.7;11.7;6.6;5.4;5644.1;0.1;0.0;4.5;1.0;12.1;15.5
2018-06-28T10:00:00+00:00;28.06.2018 11:00;103.4;7.5;12.4;7.5;17831.3;0.2;0.0;853.7;1.3;8.9;23.7
2018-06-28T11:00:00+00:00;28.06.2018 12:00;105.4;6.3;14.6;6.7;14465.3;0.1;0.0;960.7;1.0;7.4;24.6
2018-06-28T13:00:00+00:00;28.06.2018 14:00;109.3;6.8;12.5;5.9;5887.4;0.2;0.0;655.3;0.5;7.8;24.3
2018-06-28T16:00:00+00:00;28.06.2018 17:00;105.7;7.2;9.2;6.3;4493.9;0.2;0.0;407.0;0.4;8.1;23.0
2018-06-28T17:00:00+00:00;28.06.2018 18:00;102.9;9.7;12.6;8.6;8857.1;0.3;0.0;304.3;0.5;10.7;22.5
2018-06-28T19:00:00+00:00;28.06.2018 20:00;101.1;6.9;10.1;7.3;5101.8;0.2;0.0;107.8;0.5;7.6;21.2
2018-06-28T20:00:00+00:00;28.06.2018 21:00;96.1;8.3;8.8;6.6;5123.2;0.2;0.0;5.8;0.5;8.6;20.1
2018-06-29T05:00:00+00:00;29.06.2018 06:00;59.6;16.2;6.5;6.5;6553.0;0.2;0.0;11.8;1.0;16.8;17.3
2018-06-29T09:00:00+00:00;29.06.2018 10:00;63.6;13.3;11.9;9.1;6352.9;0.3;0.0;207.5;0.5;15.3;19.1
2018-06-29T11:00:00+00:00;29.06.2018 12:00;74.7;10.5;15.1;10.9;8343.5;0.3;0.0;291.5;0.8;12.2;20.3
2018-06-29T14:00:00+00:00;29.06.2018 15:00;103.0;6.3;16.6;12.9;6320.1;0.3;0.0;819.5;0.5;7.5;24.2
2018-06-30T03:00:00+00:00;30.06.2018 04:00;35.9;11.5;18.4;16.8;5777.5;0.4;0.0;0.0;0.4;12.7;16.0
2018-06-30T04:00:00+00:00;30.06.2018 05:00;47.5;8.8;18.1;16.9;4548.4;0.4;0.0;4.5;0.3;9.8;15.9
2018-06-30T06:00:00+00:00;30.06.2018 07:00;43.8;16.2;19.7;18.3;8695.9;0.5;0.0;220.8;2.8;20.2;18.7
2018-06-30T09:00:00+00:00;30.06.2018 10:00;105.8;8.6;17.5;15.7;6471.9;0.3;0.0;703.7;0.6;10.0;24.9
2018-06-30T18:00:00+00:00;30.06.2018 19:00;159.2;7.9;18.4;13.4;11481.6;0.3;0.0;230.5;0.8;8.5;29.4
2018-06-30T20:00:00+00:00;30.06.2018 21:00;152.8;9.2;18.0;11.6;8554.8;0.3;0.0;6.8;0.8;9.6;26.7
2018-06-30T21:00:00+00:00;30.06.2018 22:00;128.6;13.9;18.1;12.6;12477.7;0.5;0.0;0.0;0.9;14.6;24.6
2018-07-01T05:00:00+00:00;01.07.2018 06:00;66.6;13.5;15.3;10.0;7160.3;0.3;0.0;70.7;0.5;14.7;17.4
2018-07-01T06:00:00+00:00;01.07.2018 07:00;66.6;12.3;13.9;9.0;8175.5;0.3;0.0;222.3;0.7;14.3;17.7
2018-07-01T09:00:00+00:00;01.07.2018 10:00;89.0;14.5;15.9;11.2;8131.4;0.4;0.0;699.5;1.0;17.7;24.0
2018-07-01T10:00:00+00:00;01.07.2018 11:00;110.1;9.1;15.7;11.8;7398.2;0.3;0.0;807.8;0.8;10.4;25.9
2018-07-01T11:00:00+00:00;01.07.2018 12:00;123.7;9.9;16.3;11.8;9069.2;0.3;0.0;871.5;1.0;11.2;26.9
2018-07-01T12:00:00+00:00;01.07.2018 13:00;142.2;9.4;18.0;12.6;8882.5;0.3;0.0;897.8;1.0;10.3;27.9
2018-07-01T13:00:00+00:00;01.07.2018 14:00;146.8;7.8;18.1;12.1;8289.9;0.3;0.0;880.7;1.0;8.7;28.9
2018-07-01T20:00:00+00:00;01.07.2018 21:00;122.5;7.6;14.2;9.8;7140.9;0.2;0.0;6.0;0.7;8.0;26.6
2018-07-01T21:00:00+00:00;01.07.2018 22:00;114.6;8.0;12.8;8.4;6780.7;0.2;0.0;0.0;0.6;8.5;25.2
2018-07-01T23:00:00+00:00;02.07.2018 00:00;107.5;5.9;11.1;6.5;6297.2;0.2;0.0;0.0;0.8;6.4;22.8
2018-07-02T04:00:00+00:00;02.07.2018 05:00;98.6;5.5;7.5;4.9;5571.0;0.1;0.0;3.5;0.5;5.8;19.6
2018-07-02T05:00:00+00:00;02.07.2018 06:00;90.7;9.2;7.2;5.0;6809.3;0.2;0.0;62.8;0.6;10.1;19.3
2018-07-02T06:00:00+00:00;02.07.2018 07:00;88.5;12.0;7.9;4.9;7427.5;0.2;0.0;209.2;0.6;13.2;20.0
2018-07-02T13:00:00+00:00;02.07.2018 14:00;148.5;7.7;18.2;9.3;10810.5;0.3;0.0;874.3;1.1;8.5;29.6
2018-07-02T18:00:00+00:00;02.07.2018 19:00;170.7;10.9;18.2;10.2;9448.0;0.3;0.0;212.3;1.2;11.6;28.9
2018-07-02T22:00:00+00:00;02.07.2018 23:00;130.1;15.3;24.2;9.8;10646.4;0.4;0.0;0.0;1.3;15.8;23.7
2018-07-03T00:00:00+00:00;03.07.2018 01:00;115.5;11.2;18.2;8.1;8497.8;0.3;0.0;0.0;1.6;11.7;21.8
2018-07-03T01:00:00+00:00;03.07.2018 02:00;103.9;11.1;15.7;7.3;7940.1;0.3;0.0;0.0;1.6;11.8;20.4
2018-07-03T03:00:00+00:00;03.07.2018 04:00;94.6;7.5;15.0;8.2;6022.0;0.3;0.0;0.0;0.9;8.2;19.2
2018-07-03T09:00:00+00:00;03.07.2018 10:00;82.9;13.0;12.4;8.7;6128.8;0.2;5.0;19.3;0.2;13.8;17.3
2018-07-03T10:00:00+00:00;03.07.2018 11:00;76.7;21.4;6.7;4.8;10690.9;0.2;1.4;62.0;0.3;23.2;17.4
2018-07-03T14:00:00+00:00;03.07.2018 15:00;85.0;20.2;9.6;6.4;23750.4;0.3;0.0;801.2;1.2;25.7;22.9
2018-07-03T18:00:00+00:00;03.07.2018 19:00;115.4;10.3;9.7;7.6;16243.5;0.2;0.0;238.5;0.7;11.2;25.9
2018-07-03T22:00:00+00:00;03.07.2018 23:00;62.6;17.5;9.7;8.2;11926.4;0.3;0.0;0.0;2.0;18.4;20.6
2018-07-03T23:00:00+00:00;04.07.2018 00:00;52.6;11.9;11.1;9.5;8879.5;0.2;0.0;0.0;0.9;12.9;19.9
2018-07-04T04:00:00+00:00;04.07.2018 05:00;30.6;20.8;12.3;9.2;11235.9;0.3;0.0;2.3;2.4;21.8;18.0
2018-07-04T07:00:00+00:00;04.07.2018 08:00;14.2;43.3;23.2;11.7;17687.1;0.9;0.1;117.7;1.9;66.6;19.7
2018-07-04T11:00:00+00:00;04.07.2018 12:00;118.2;2.6;9.4;6.5;7930.0;0.1;0.0;921.8;0.3;3.1;26.7
2018-07-04T17:00:00+00:00;04.07.2018 18:00;118.3;3.3;8.2;6.2;5214.6;0.2;0.0;346.7;0.1;3.8;28.7
2018-07-04T20:00:00+00:00;04.07.2018 21:00;92.4;10.5;10.6;7.4;8105.3;0.2;0.0;2.8;0.2;11.1;25.4
2018-07-04T21:00:00+00:00;04.07.2018 22:00;84.3;19.4;15.4;9.2;18211.5;0.5;0.0;0.0;0.7;20.2;23.8
2018-07-04T23:00:00+00:00;05.07.2018 00:00;59.4;15.2;13.3;9.2;7471.0;0.3;0.0;0.0;0.3;16.0;20.5
2018-07-05T03:00:00+00:00;05.07.2018 04:00;89.1;3.4;7.1;4.9;2499.8;0.1;2.2;0.0;0.1;3.9;17.8
2018-07-05T05:00:00+00:00;05.07.2018 06:00;70.9;17.7;5.9;5.1;7991.4;0.2;0.0;30.5;0.2;18.5;17.3
2018-07-05T06:00:00+00:00;05.07.2018 07:00;81.6;17.4;4.3;4.1;7526.9;0.2;0.0;116.7;0.5;18.8;17.5
2018-07-05T07:00:00+00:00;05.07.2018 08:00;71.9;13.5;7.5;5.3;6021.4;0.2;0.0;103.0;0.2;15.1;18.1
2018-07-05T08:00:00+00:00;05.07.2018 09:00;55.3;7.2;9.5;6.5;5099.0;0.2;0.5;96.7;0.2;8.4;18.5
2018-07-05T18:00:00+00:00;05.07.2018 19:00;80.3;4.9;4.3;3.9;4493.3;0.1;0.1;71.0;0.1;5.6;18.6
2018-07-05T19:00:00+00:00;05.07.2018 20:00;68.4;5.0;5.4;4.1;5254.6;0.1;0.0;18.3;0.0;5.5;18.5
2018-07-05T21:00:00+00:00;05.07.2018 22:00;47.7;3.7;24.2;8.4;3745.9;0.1;0.0;0.0;0.0;4.2;17.8
2018-07-06T01:00:00+00:00;06.07.2018 02:00;41.5;4.0;18.7;6.6;1781.3;0.1;0.0;0.0;0.0;4.8;16.9
2018-07-06T06:00:00+00:00;06.07.2018 07:00;39.8;10.1;7.6;4.3;4989.5;0.2;0.1;47.5;0.1;11.4;17.1
2018-07-06T07:00:00+00:00;06.07.2018 08:00;43.0;8.3;6.1;4.4;4068.6;0.2;0.6;60.5;0.1;9.5;17.2
2018-07-06T08:00:00+00:00;06.07.2018 09:00;45.5;6.8;6.6;4.7;4549.9;0.2;0.0;152.3;0.1;8.6;17.9
2018-07-06T10:00:00+00:00;06.07.2018 11:00;67.7;7.6;6.4;5.0;8239.7;0.2;10.2;106.3;0.2;8.8;18.4
2018-07-06T12:00:00+00:00;06.07.2018 13:00;75.5;7.6;7.7;6.9;6525.8;0.2;0.0;544.0;0.2;9.3;20.1
2018-07-06T13:00:00+00:00;06.07.2018 14:00;106.1;6.7;10.4;9.6;9140.7;0.3;0.0;530.3;0.3;7.8;21.2
2018-07-06T14:00:00+00:00;06.07.2018 15:00;110.0;5.7;11.1;10.0;8193.0;0.3;0.0;407.7;0.3;6.4;21.6
2018-07-06T20:00:00+00:00;06.07.2018 21:00;76.6;8.2;10.7;8.8;8733.7;0.3;0.0;5.2;0.3;8.9;19.2
2018-07-07T03:00:00+00:00;07.07.2018 04:00;29.6;14.3;15.8;12.5;7721.9;0.4;0.0;0.0;1.0;15.2;16.3
2018-07-07T04:00:00+00:00;07.07.2018 05:00;27.2;12.4;16.5;12.6;6020.1;0.4;0.0;2.7;0.5;13.2;15.7
2018-07-07T07:00:00+00:00;07.07.2018 08:00;47.9;11.1;15.2;13.7;10047.8;0.3;0.0;377.5;0.9;14.7;18.6
2018-07-07T10:00:00+00:00;07.07.2018 11:00;104.0;5.6;13.8;10.5;5548.5;0.2;0.0;796.2;0.6;6.6;23.6
2018-07-07T15:00:00+00:00;07.07.2018 16:00;135.9;4.5;12.6;10.4;9068.3;0.3;0.0;522.3;0.5;5.2;25.9
2018-07-08T01:00:00+00:00;08.07.2018 02:00;64.4;6.5;17.6;13.4;5128.9;0.3;0.0;0.0;0.3;7.1;17.7
2018-07-08T02:00:00+00:00;08.07.2018 03:00;55.5;6.6;18.1;13.8;4849.7;0.3;0.0;0.0;0.3;7.2;16.5
2018-07-08T04:00:00+00:00;08.07.2018 05:00;50.3;12.0;22.7;16.9;5954.4;0.4;0.0;2.5;0.4;12.9;15.8
2018-07-08T07:00:00+00:00;08.07.2018 08:00;77.6;9.7;19.8;14.4;8106.0;0.4;0.0;348.2;1.3;11.4;18.9
2018-07-08T13:00:00+00:00;08.07.2018 14:00;139.0;5.3;14.0;9.0;10869.5;0.2;0.0;897.0;1.5;5.9;25.8
2018-07-08T14:00:00+00:00;08.07.2018 15:00;132.6;4.8;12.2;8.4;7978.0;0.2;0.0;834.7;1.2;5.4;26.4
2018-07-08T15:00:00+00:00;08.07.2018 16:00;122.8;4.5;10.0;6.8;7244.1;0.1;0.0;726.2;1.0;4.9;26.7
2018-07-08T19:00:00+00:00;08.07.2018 20:00;124.3;5.9;10.5;6.7;8119.8;0.2;0.0;82.2;0.8;6.3;24.6
2018-07-08T22:00:00+00:00;08.07.2018 23:00;91.2;10.1;11.1;7.4;7954.9;0.2;0.0;0.0;0.7;10.6;20.1
2018-07-09T00:00:00+00:00;09.07.2018 01:00;67.4;8.9;11.1;7.2;5793.4;0.2;0.0;0.0;0.5;9.5;17.1
2018-07-09T06:00:00+00:00;09.07.2018 07:00;52.9;17.0;10.8;6.2;8557.1;0.3;0.0;212.3;0.6;20.5;16.6
2018-07-09T12:00:00+00:00;09.07.2018 13:00;135.4;10.6;12.2;5.6;12382.7;0.2;0.0;933.8;1.7;11.9;25.7
2018-07-09T14:00:00+00:00;09.07.2018 15:00;140.0;7.2;12.2;6.1;10497.2;0.2;0.0;839.5;1.1;8.2;27.1
2018-07-09T21:00:00+00:00;09.07.2018 22:00;112.0;13.4;15.0;6.6;11879.8;0.4;0.0;0.0;0.9;13.9;22.0
2018-07-09T22:00:00+00:00;09.07.2018 23:00;102.7;15.4;14.5;7.0;15425.0;0.3;0.0;0.0;1.1;16.0;21.1
2018-07-10T03:00:00+00:00;10.07.2018 04:00;72.4;11.3;10.0;6.2;7317.6;0.3;0.0;0.0;0.8;11.9;17.5
2018-07-10T04:00:00+00:00;10.07.2018 05:00;68.4;11.2;8.7;6.1;6975.4;0.2;0.0;1.3;0.7;11.8;17.2
2018-07-10T08:00:00+00:00;10.07.2018 09:00;75.8;12.1;14.9;9.1;7735.6;0.2;0.0;474.7;1.8;14.8;19.9
2018-07-10T11:00:00+00:00;10.07.2018 12:00;97.1;7.8;14.1;8.7;8848.9;0.2;0.0;544.0;1.2;8.9;22.1
2018-07-10T12:00:00+00:00;10.07.2018 13:00;101.1;5.0;9.7;6.6;6351.8;0.2;0.0;515.5;0.7;5.8;22.7
2018-07-10T15:00:00+00:00;10.07.2018 16:00;89.9;3.9;10.2;6.0;4510.7;0.2;0.0;493.8;0.2;4.7;23.3
2018-07-10T16:00:00+00:00;10.07.2018 17:00;91.3;5.0;9.3;6.5;15253.9;0.2;0.0;263.3;0.4;5.8;22.2
2018-07-10T20:00:00+00:00;10.07.2018 21:00;85.7;6.8;12.2;7.6;5616.4;0.2;0.0;3.3;0.4;7.3;20.1
2018-07-10T21:00:00+00:00;10.07.2018 22:00;85.1;7.6;11.8;6.7;6863.3;0.2;0.0;0.0;0.4;8.1;19.1
2018-07-10T23:00:00+00:00;11.07.2018 00:00;74.3;9.1;10.3;5.8;10547.6;0.1;0.0;0.0;0.6;9.6;16.5
2018-07-11T03:00:00+00:00;11.07.2018 04:00;53.2;8.4;7.8;5.4;4824.6;0.1;0.0;0.0;0.5;9.0;12.5
2018-07-11T04:00:00+00:00;11.07.2018 05:00;46.3;8.2;6.9;5.5;4914.4;0.2;0.0;2.0;0.4;8.8;11.4
2018-07-11T05:00:00+00:00;11.07.2018 06:00;45.7;9.5;7.9;5.6;4449.9;0.2;0.0;46.5;0.4;10.6;11.7
2018-07-11T14:00:00+00:00;11.07.2018 15:00;101.0;6.6;12.6;7.4;10109.0;0.2;0.0;630.8;0.3;7.2;21.4
2018-07-11T15:00:00+00:00;11.07.2018 16:00;103.6;5.3;11.8;7.4;5109.5;0.1;0.0;512.0;0.3;6.0;21.3
2018-07-11T16:00:00+00:00;11.07.2018 17:00;106.1;5.9;10.2;7.2;6315.5;0.2;0.0;478.7;0.4;6.4;21.8
2018-07-11T20:00:00+00:00;11.07.2018 21:00;93.6;10.4;11.2;8.9;5009.8;0.2;0.0;4.0;0.5;10.6;18.7
2018-07-11T21:00:00+00:00;11.07.2018 22:00;84.9;13.4;12.9;9.8;7110.1;0.4;0.0;0.0;0.6;13.5;17.7
2018-07-12T00:00:00+00:00;12.07.2018 01:00;65.0;6.5;10.5;8.7;4704.5;0.2;0.0;0.0;0.4;6.8;12.8
2018-07-12T05:00:00+00:00;12.07.2018 06:00;39.5;17.4;11.7;10.2;8584.5;0.3;0.0;63.0;2.7;19.3;11.7
2018-07-12T06:00:00+00:00;12.07.2018 07:00;27.1;38.6;14.6;11.6;14505.9;0.5;0.0;217.2;3.4;56.3;13.5
2018-07-12T07:00:00+00:00;12.07.2018 08:00;39.9;35.0;20.3;12.2;15119.1;0.5;0.0;395.0;3.6;52.5;15.5
2018-07-12T08:00:00+00:00;12.07.2018 09:00;60.2;28.2;19.8;11.3;12265.7;0.4;0.0;566.5;2.8;38.9;17.9
2018-07-12T10:00:00+00:00;12.07.2018 11:00;106.7;9.5;10.0;6.5;5202.5;0.2;0.0;827.0;0.6;11.1;21.5
2018-07-12T15:00:00+00:00;12.07.2018 16:00;123.3;5.6;9.2;6.6;6433.5;0.1;0.0;741.5;0.6;5.9;25.5
2018-07-12T16:00:00+00:00;12.07.2018 17:00;124.7;5.7;9.6;6.2;7514.0;0.1;0.0;521.2;0.5;6.2;25.1
2018-07-12T22:00:00+00:00;12.07.2018 23:00;81.0;11.2;11.0;8.2;7155.7;0.3;0.0;0.0;0.5;11.7;16.9
2018-07-13T06:00:00+00:00;13.07.2018 07:00;35.0;41.9;13.7;10.8;27286.7;0.6;0.0;206.3;1.6;54.2;15.8
2018-07-13T09:00:00+00:00;13.07.2018 10:00;102.2;15.4;18.7;9.6;9624.3;0.3;0.0;699.7;0.7;18.1;22.7
2018-07-14T06:00:00+00:00;14.07.2018 07:00;73.0;9.5;12.5;10.0;6358.5;0.3;0.0;195.3;0.7;10.5;18.7
2018-07-14T09:00:00+00:00;14.07.2018 10:00;121.7;12.0;19.3;12.9;6924.9;0.3;0.0;691.8;2.0;13.4;24.4
2018-07-14T10:00:00+00:00;14.07.2018 11:00;146.3;10.6;18.9;11.7;11385.1;0.4;0.0;813.2;1.6;11.3;25.9
2018-07-14T14:00:00+00:00;14.07.2018 15:00;145.0;5.1;14.2;7.0;9507.3;0.2;0.0;575.0;0.5;5.6;28.8
2018-07-14T15:00:00+00:00;14.07.2018 16:00;155.9;5.4;12.2;7.8;6903.6;0.2;0.0;680.0;0.7;5.6;29.2
2018-07-14T17:00:00+00:00;14.07.2018 18:00;150.5;8.3;12.6;9.0;5830.9;0.4;0.0;263.5;0.7;8.7;27.8
2018-07-14T20:00:00+00:00;14.07.2018 21:00;133.3;10.7;16.0;10.7;8771.8;0.4;0.0;1.3;0.9;11.0;24.3
2018-07-14T21:00:00+00:00;14.07.2018 22:00;109.7;11.1;17.6;11.5;9314.8;0.5;0.0;0.0;0.9;11.3;21.9
2018-07-14T22:00:00+00:00;14.07.2018 23:00;112.1;7.8;16.1;10.9;6605.2;0.4;0.0;0.0;0.7;8.2;21.4
2018-07-14T23:00:00+00:00;15.07.2018 00:00;105.3;9.3;14.6;10.9;7225.2;0.4;0.0;0.0;0.7;9.6;21.2
2018-07-15T06:00:00+00:00;15.07.2018 07:00;83.9;11.0;7.8;6.7;9662.1;0.2;0.0;200.7;1.7;12.1;19.6
2018-07-15T10:00:00+00:00;15.07.2018 11:00;123.8;4.8;6.5;6.2;12116.7;0.1;0.0;755.2;0.5;5.3;26.1
2018-07-15T12:00:00+00:00;15.07.2018 13:00;135.7;2.7;8.8;7.1;5514.4;0.1;0.0;881.0;0.3;2.9;28.8
2018-07-15T15:00:00+00:00;15.07.2018 16:00;91.6;7.2;9.2;7.0;5560.0;0.1;0.0;330.0;0.2;8.2;20.9
2018-07-15T23:00:00+00:00;16.07.2018 00:00;54.7;9.5;9.5;7.3;5613.9;0.2;0.0;0.0;0.2;10.0;17.4
2018-07-16T03:00:00+00:00;16.07.2018 04:00;42.9;7.5;8.1;6.4;4525.0;0.1;0.0;0.0;0.3;8.0;15.1
2018-07-16T07:00:00+00:00;16.07.2018 08:00;45.3;29.7;12.0;8.0;14401.4;0.4;0.0;371.8;1.4;41.7;18.1
2018-07-16T08:00:00+00:00;16.07.2018 09:00;53.7;26.3;11.6;7.9;12274.7;0.4;0.0;544.0;1.0;37.5;20.1
2018-07-16T09:00:00+00:00;16.07.2018 10:00;83.2;18.3;8.5;6.7;16317.8;0.3;0.0;694.5;0.9;23.4;22.1
2018-07-16T11:00:00+00:00;16.07.2018 12:00;126.8;8.4;8.1;6.0;10702.6;0.2;0.0;890.2;0.4;9.5;25.3
2018-07-16T23:00:00+00:00;17.07.2018 00:00;96.3;7.6;10.6;8.3;5532.9;0.2;0.0;0.0;0.3;7.8;18.8
2018-07-17T01:00:00+00:00;17.07.2018 02:00;89.2;15.0;10.4;8.8;9673.8;0.3;0.0;0.0;0.5;15.4;17.8
2018-07-17T03:00:00+00:00;17.07.2018 04:00;64.1;15.2;10.2;8.9;7184.3;0.4;0.0;0.0;1.2;15.6;16.4
2018-07-17T09:00:00+00:00;17.07.2018 10:00;104.3;15.8;15.5;9.8;6873.0;0.4;0.0;668.3;0.8;18.7;23.6
2018-07-17T11:00:00+00:00;17.07.2018 12:00;130.8;3.4;13.8;9.1;4631.7;0.2;0.0;882.2;0.5;3.9;27.1
2018-07-17T16:00:00+00:00;17.07.2018 17:00;139.8;4.2;12.4;8.3;4784.3;0.2;0.0;557.5;0.4;4.6;28.2
2018-07-17T18:00:00+00:00;17.07.2018 19:00;140.4;5.4;13.9;8.8;6213.4;0.2;0.0;206.3;0.6;5.8;27.4
2018-07-18T00:00:00+00:00;18.07.2018 01:00;88.8;11.0;12.7;9.8;5406.3;0.3;0.0;0.0;0.7;11.4;19.4
2018-07-18T01:00:00+00:00;18.07.2018 02:00;75.6;14.3;12.9;10.8;6246.2;0.3;0.0;0.0;0.9;14.7;18.3
2018-07-18T02:00:00+00:00;18.07.2018 03:00;70.1;16.5;12.5;11.0;6190.1;0.3;0.0;0.0;1.4;17.0;18.1
2018-07-18T03:00:00+00:00;18.07.2018 04:00;61.9;15.5;12.2;11.4;6519.4;0.3;0.0;0.0;1.8;15.9;17.4
2018-07-18T09:00:00+00:00;18.07.2018 10:00;85.6;13.2;14.5;9.0;6718.3;0.3;0.0;680.2;0.6;16.2;23.4
2018-07-18T12:00:00+00:00;18.07.2018 13:00;137.9;6.0;16.1;9.8;5677.3;0.3;0.0;918.3;0.5;6.6;27.2
2018-07-18T14:00:00+00:00;18.07.2018 15:00;145.7;5.9;14.4;8.9;7211.1;0.2;0.0;811.0;0.4;6.3;28.9
2018-07-18T17:00:00+00:00;18.07.2018 18:00;136.5;6.2;11.2;7.6;6045.4;0.2;0.0;405.0;0.3;6.6;28.9
2018-07-18T18:00:00+00:00;18.07.2018 19:00;134.9;6.6;13.0;8.4;7502.3;0.2;0.0;227.5;0.4;7.3;27.9
2018-07-18T21:00:00+00:00;18.07.2018 22:00;110.7;17.3;14.9;9.5;15445.6;0.4;0.0;0.0;1.0;17.4;22.9
2018-07-18T23:00:00+00:00;19.07.2018 00:00;91.7;10.5;13.4;9.4;6384.2;0.3;0.0;0.0;0.5;10.9;19.4
2018-07-19T04:00:00+00:00;19.07.2018 05:00;53.5;12.1;12.0;9.5;5730.9;0.3;0.0;0.8;0.5;12.5;15.7
2018-07-19T07:00:00+00:00;19.07.2018 08:00;51.5;37.9;18.0;12.3;11144.8;0.5;0.0;342.2;2.5;48.5;19.3
2018-07-19T08:00:00+00:00;19.07.2018 09:00;65.5;30.7;17.0;11.6;9459.9;0.5;0.0;512.5;2.3;39.7;21.4
2018-07-19T11:00:00+00:00;19.07.2018 12:00;131.4;14.9;20.7;10.4;15912.9;0.4;0.0;855.7;1.5;16.7;26.2
2018-07-19T13:00:00+00:00;19.07.2018 14:00;157.7;8.6;18.8;10.1;7715.2;0.3;0.0;872.0;0.9;9.2;28.8
2018-07-19T15:00:00+00:00;19.07.2018 16:00;164.4;10.4;16.8;10.3;11356.7;0.8;0.0;672.3;1.2;11.2;29.4
2018-07-19T22:00:00+00:00;19.07.2018 23:00;113.4;13.0;13.8;8.6;10155.0;0.3;0.0;0.0;0.8;13.1;23.2
2018-07-20T02:00:00+00:00;20.07.2018 03:00;77.0;12.7;12.1;9.7;5677.6;0.3;0.0;0.0;0.8;13.0;18.6
2018-07-20T03:00:00+00:00;20.07.2018 04:00;81.9;9.0;12.6;9.6;4756.6;0.3;0.0;0.0;0.7;9.4;17.7
2018-07-20T05:00:00+00:00;20.07.2018 06:00;80.2;11.0;11.6;9.3;6088.1;0.3;0.0;37.7;0.7;11.4;18.5
2018-07-20T07:00:00+00:00;20.07.2018 08:00;70.4;31.3;18.3;11.1;10111.1;0.6;0.0;314.5;1.1;36.7;21.0
2018-07-20T09:00:00+00:00;20.07.2018 10:00;116.5;28.1;19.3;11.2;10190.4;0.5;0.0;633.2;1.2;32.1;25.2
2018-07-20T12:00:00+00:00;20.07.2018 13:00;157.9;5.7;17.4;11.7;5723.6;0.3;0.0;747.7;0.8;5.9;28.4
2018-07-20T22:00:00+00:00;20.07.2018 23:00;66.4;13.2;10.5;10.4;6518.1;0.3;0.0;0.0;0.3;13.4;18.8
2018-07-21T00:00:00+00:00;21.07.2018 01:00;57.8;8.2;10.5;9.1;4433.3;0.2;0.0;0.0;0.2;8.6;18.5
2018-07-21T03:00:00+00:00;21.07.2018 04:00;47.0;8.5;9.0;7.8;3576.6;0.2;0.0;0.0;0.2;9.2;17.0
2018-07-21T04:00:00+00:00;21.07.2018 05:00;44.4;8.1;10.0;8.0;3319.3;0.2;0.0;0.3;0.2;9.2;16.1
2018-07-21T05:00:00+00:00;21.07.2018 06:00;56.4;6.4;9.5;7.5;4039.1;0.2;0.0;16.5;0.2;6.9;16.8
2018-07-21T06:00:00+00:00;21.07.2018 07:00;79.0;4.2;5.4;5.0;2708.3;0.1;0.0;111.0;0.2;4.8;17.6
